k,label,no_result,no_result_w_reason,wrong,wrong_w_reason,contains,contains_w_reason,plurality_and_dist,plurality_and_dist_w_reason,plurality,plurality_w_reason,majority,majority_w_reason,exact,exact_w_reason,reasons
7,n26.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ford.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,toreents.club,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ugent.be,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,iyiou.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bodybuilding.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,coreldraw.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,spankbang.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sdsu.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ilibrary.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,babelio.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,shopee.vn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,programiz.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,downza.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,resheba.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,brother.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,t-nation.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,axar.az,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,qichacha.com,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0
7,opensubtitles.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,moviesrulzfree.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,habr.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,elcomercio.pe,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bola.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ncsecu.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,goodreads.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,adac.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,opentable.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,movieweb.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mymoneykarma.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,free-power-point-templates.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gogoanimes.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jw.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cpnotesz.com,0,0,1,4,0,5,0,0,0,0,0,0,0,0,9
7,poshmark.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,etrade.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dzone.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,myherbalife.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kaidee.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,theregister.co.uk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bajajfinserv.in,0,1,0,9,0,0,0,0,0,0,0,0,0,0,10
7,allabout.co.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,katadata.co.id,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,teambition.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,akhbarelyom.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,moegirl.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pirateproxy.live,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,walmart.ca,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tripadvisor.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mp3juices.cc,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,offcn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,onlinelife.club,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sima-land.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,behance.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,samplicio.us,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,istgah.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,unext.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dibamovie1.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,patagonia.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bbva.es,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lordfilm.tv,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,qatarliving.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fotocasa.es,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kaoyan.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rabota.ua,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,woobox.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,homepage-web.com,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7,groupon.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,inss.gov.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thecut.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sport1.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lavanguardia.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,blick.ch,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,uisdc.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,deichmann.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hanime.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,payoneer.com,0,0,6,0,1,0,0,0,3,0,0,0,0,0,0
7,kaskus.co.id,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,115.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,alphashoppers.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,annonceintime.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,geogebra.org,3,0,1,0,4,0,0,0,0,0,0,0,2,0,0
7,fotor.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ule.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wikimapia.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kkbox.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ukr.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,startpage.com,1,0,0,9,0,0,0,0,0,0,0,0,0,0,9
7,trendmicro.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ascii.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hsbc.com.hk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,telmex.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sophos.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hostgator.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nintendo.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,box.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wooordhunt.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bol.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.se,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,dailyview.tw,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,readfree.me,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kitty-kats.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rorinonaha.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,huawei.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,target.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gsmarena.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dysfz.vip,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,news18a.com,7,0,0,3,0,0,0,0,0,0,0,0,0,0,3
7,rankedboost.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,livejournal.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,onclickclear.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,time.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,coco02.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lingualeo.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,qr-code-generator.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,impots.gouv.fr,3,0,2,3,0,2,0,0,0,0,0,0,0,0,5
7,kotak.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,aktualne.cz,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,careers360.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mca.gov.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,manomano.fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jarir.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,sdmoviespoint.club,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,speakingtree.in,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7,torrentz.eu,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,panasonic.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10x10.co.kr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ticketmonster.co.kr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bookmyshow.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ysl.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pandora.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,104.com.tw,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,autoplius.lt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dollskill.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rozee.pk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xuexila.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,paytm.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ac-montpellier.fr,0,0,0,8,0,2,0,0,0,0,0,0,0,0,10
7,hochi.co.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tvarticles.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bonus365.site,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bluejeans.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pack.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,apowersoft.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yesbank.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,allrecipes.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bibliaonline.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mercadolibre.com.ar,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,endclothing.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pages.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,360doc.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,omelete.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,patch.com,0,0,0,8,0,2,0,0,0,0,0,0,0,0,10
7,airbnb.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,att.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tagged.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fantasti.cc,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,climatempo.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,patheos.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,korzik.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,liberal.gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sfr.fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,legendei.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thefreedictionary.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,download.com.vn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,raider.io,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,e-hentai.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,indosport.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,emirates.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nist.gov,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bseindia.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,elgenero.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,corporatefinanceinstitute.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,evrl.to,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,livenation.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,citi.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yume551.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pornhd.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tsite.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vista.ir,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,videosdemadurasx.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,brilio.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gaadiwaadi.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,presslogic.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kongregate.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,evga.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kino-hd720.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pedsovet.su,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,istric.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,mazika2day.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,neliti.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kupdf.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pornleech.is,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rarbgproxied.org,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0
7,pornorussia.tv,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,muz.li,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2conv.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,drawnames.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,forexfactory.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mp3party.net,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,mirror.co.uk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,doktersehat.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1337x.one,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fragrantica.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,secretsdujeu.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thecvf.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,masterads.info,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cairn.info,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,audacityteam.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,intel.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,naver.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,runescape.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tvn24.pl,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,okta.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tomsguide.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,getformsonline.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,french-stream.co,6,0,0,4,0,0,0,0,0,0,0,0,0,0,4
7,mercadolibre.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jxmall.com,0,0,0,9,0,1,0,0,0,0,0,0,0,0,10
7,ebanksepah.ir,1,0,3,0,4,0,0,0,0,0,0,0,2,0,0
7,italist.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,etsy.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lo4d.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,modelmayhem.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,balkanweb.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,myscore.com.ua,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,indiatimes.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,iz.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kanoon.ir,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fio.cz,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,argaam.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wallapop.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rockauto.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fidonav.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1password.com,4,0,2,2,0,2,0,0,0,0,0,0,0,0,4
7,oup.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,blog.me,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jal.co.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hornbach.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,onlinesbi.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,baixaki.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ukessays.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vagas.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,las2orillas.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,csas.cz,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,publishersweekly.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,khanacademy.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,icicidirect.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gigafile.nu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,y8.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fullhdfilmizlesene.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,aljazeera.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nokia.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cfsbcn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zakupki.gov.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,newmobilelife.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,btdx8.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gtbank.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bloody-disgusting.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ppt-online.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pansubscribe.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,forumhouse.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,greenmangaming.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hclips.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,heraldweekly.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,interpark.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,my-free-mp3s.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,litnet.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,elsalvador.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,imdb.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,doramatv.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fl.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xhamsterlive.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,china.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bsnl.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,scol.com.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pcgames-download.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bestadbid.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,scikit-learn.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,naukrigulf.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yandex.com,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0
7,tuniu.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,avnori.pro,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ebgames.com.au,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,akhbarak.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thzbt.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,steamcommunity.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dpreview.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,compass.education,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lghtds.net,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,kinozal.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ewaybillgst.gov.in,5,0,2,0,0,0,0,0,0,0,3,0,0,0,0
7,norwegian.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,122.gov.cn,0,1,0,1,0,0,0,0,0,0,0,8,0,0,10
7,networksolutions.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,simplenote.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bluestacks.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vippers.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,societe.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,stripchat.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.cz,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,smartsheet.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,uoregon.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,audible.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,research-panel.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,telegra.ph,1,0,2,5,0,2,0,0,0,0,0,0,0,0,7
7,filmix.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,centerblog.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vibirai.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.co.th,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,moudamepo.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,busyteacher.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,faberlic.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hubspot.net,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0
7,my-search.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,portaleducacao.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vshkole.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gomovies.sc,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tnpsc.gov.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ladbible.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,calameo.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,meetup.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,uib.no,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wizzair.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,eldorar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,worldmarket.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,files.wordpress.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,farpost.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,leetcode.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,adguard.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cc.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wikitree.co.kr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,financesonline.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,smule.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,iceporn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,autodesk.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,t-mobile.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,arzdigital.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,futbin.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,webteb.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,flashx.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sh.st,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cnyes.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vcu.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,saturn.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,moneyforward.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,libero.it,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thepiratebay3.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zendesk.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dcinside.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,futura-sciences.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ampproject.org,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,buffstreamz.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
