k,label,no_result,no_result_w_reason,wrong,wrong_w_reason,contains,contains_w_reason,plurality_and_dist,plurality_and_dist_w_reason,plurality,plurality_w_reason,majority,majority_w_reason,exact,exact_w_reason,reasons
7,berlin.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.com.bn,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,techsmith.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,telstra.com.au,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,paytmmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,qichacha.com,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0
7,zimuzu.tv,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,deccanchronicle.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,skysports.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yandex.com.tr,1,0,0,0,1,0,0,0,3,0,5,0,0,0,0
7,xxxdan.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,dnb.no,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,zoomg.ir,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
7,inven.co.kr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15min.lt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,usajobs.gov,0,0,0,0,1,0,3,0,6,0,0,0,0,0,0
7,joinhoney.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,aftership.com,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0
7,porncomix.info,0,0,1,0,0,0,0,0,1,0,2,0,6,0,0
7,bitchute.com,0,0,2,0,1,0,0,0,0,0,4,0,3,0,0
7,tvboxnow.com,0,0,0,0,1,0,2,0,0,0,7,0,0,0,0
7,ibm.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,drexel.edu,2,0,1,0,2,0,1,0,0,0,2,0,2,0,0
7,marocannonces.com,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,bestbinary.site,0,0,4,6,0,0,0,0,0,0,0,0,0,0,6
7,chinafloor.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tunein.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,worksmobile.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,canva.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,arabsong.top,2,0,1,0,1,0,4,0,2,0,0,0,0,0,0
7,perfecttoolmedia.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,bitauto.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,conceptodefinicion.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,healthunlocked.com,4,0,1,0,0,0,1,0,1,0,2,0,1,0,0
7,qianzhan.com,0,0,1,0,0,0,1,0,0,0,1,0,7,0,0
7,fbdown.net,2,0,1,0,0,0,1,0,1,0,2,0,3,0,0
7,france.tv,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,curtin.edu.au,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,evga.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,panzoid.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gazzetta.it,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,jal.co.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,keyrolan.com,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,hackerearth.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,uniregistry.com,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0
7,abril.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xbabe.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,downloadtwittervideo.com,0,0,1,0,1,0,0,0,1,0,6,0,1,0,0
7,websiteoutlook.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,moviejoa.net,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,yahoo.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,dafont.com,0,0,1,0,1,0,0,0,2,0,6,0,0,0,0
7,gmx.ch,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pomponik.pl,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,adf.ly,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,filmow.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wolframalpha.com,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0
7,google.hu,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,auspost.com.au,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,scirp.org,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,pravoved.ru,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,olx.ba,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,tomshardware.co.uk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fandango.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cineulagam.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,coindesk.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,unblockall.org,0,0,2,0,1,0,0,0,7,0,0,0,0,0,0
7,zulily.com,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0
7,shmu.sk,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7,gidonline.in,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0
7,oxu.az,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0
7,vsco.co,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0
7,typing.com,2,0,2,0,1,0,2,0,1,0,0,0,2,0,0
7,corporatefinanceinstitute.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,tvzvezda.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tcafe2a.com,0,0,2,0,2,0,0,0,1,0,2,0,3,0,0
7,torrentday.com,0,0,4,0,1,0,2,0,3,0,0,0,0,0,0
7,boxil.jp,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,dizimag6.co,0,0,0,0,4,0,1,0,2,0,3,0,0,0,0
7,collabserv.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,gdz.ru,0,0,0,0,5,0,1,0,3,0,1,0,0,0,0
7,cn2che.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,newegg.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,windows.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,cvent.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nash-dom2.su,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0
7,timeturk.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,pointtown.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,acesso.uol.com.br,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,emeraldinsight.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,victoriassecret.com,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0
7,autotask.net,0,0,3,0,3,0,2,0,2,0,0,0,0,0,0
7,feebee.com.tw,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nab.com.au,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,estacio.br,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,fmovies.to,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,nysc.org.ng,0,0,5,0,1,0,2,0,2,0,0,0,0,0,0
7,playno1.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,cretalive.gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,uservoice.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,sillapa.net,1,0,0,0,3,0,0,0,3,0,3,0,0,0,0
7,cra-arc.gc.ca,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0
7,yemek.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,meipai.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,manageengine.com,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0
7,ssl2anyone3.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,gate.cc,0,0,1,0,1,0,0,0,7,0,1,0,0,0,0
7,b17.ru,0,0,3,0,1,0,1,0,2,0,3,0,0,0,0
7,mejorconsalud.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,flashx.co,3,0,1,0,1,0,0,0,0,0,4,0,1,0,0
7,fobshanghai.com,0,0,1,0,1,0,1,0,2,0,3,0,2,0,0
7,joybuy.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,90tv.ir,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0
7,vgtv.no,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,quiminet.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,hasznaltauto.hu,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,gledalica.com,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0
7,google.co.ma,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,greatergood.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zhihuishu.com,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
7,archives-ouvertes.fr,0,0,1,0,0,0,1,0,4,0,4,0,0,0,0
7,bloombergquint.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,civilica.com,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0
7,maketecheasier.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,smartserial.club,3,0,2,0,0,0,1,0,0,0,1,0,3,0,0
7,citizensbankonline.com,3,0,1,0,0,0,0,0,0,0,1,0,5,0,0
7,xataka.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bang.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,significados.com,5,0,1,0,1,0,0,0,0,0,0,0,3,0,0
7,tinkercad.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,film2movie.us,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0
7,360doc.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,tvm.com.mt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tsetmc.com,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0
7,buscape.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,paytm.in,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,zvooq.online,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,dm5.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,planetwin365.it,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0
7,getyabrowser.net,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,pro-football-reference.com,1,0,1,0,3,0,0,0,3,0,2,0,0,0,0
7,elo7.com.br,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,iol.pt,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,ency-education.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,kaspersky.ru,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,gutenberg.org,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0
7,redtube.com.br,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,cnn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,webuntis.com,0,0,1,9,0,0,0,0,0,0,0,0,0,0,9
7,aftabir.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,pa.gov,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,waveapps.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,btime.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,pbebank.com,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
7,rabota.ru,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,iphones.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zalando.de,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,33sk.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,carsales.com.au,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,sonxeber.az,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0
7,thalia.de,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,wmich.edu,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,alohatube.com,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0
7,gadgetnews.net,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,idntimes.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hc360.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,wechat.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,thebay.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,aftabnews.ir,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,echo.msk.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,refund2.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,abcnews.go.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ebay.ca,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,proxyrarbg.org,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0
7,sexinsex.net,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,moneymake.site,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,thespruce.com,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,zozo.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,galegroup.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,ford.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,dida365.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,duomai.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,err.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yts.am,2,0,2,0,1,0,2,0,2,0,1,0,0,0,0
7,wt.tmall.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ca168.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dailywire.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,weatherzone.com.au,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,doodle.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,duolingo.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,calameo.com,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0
7,joox.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,modthesims.info,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0
7,kinokong2.com,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0
7,roku.com,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
7,jjwxc.net,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,yesbank.in,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,taylorfrancis.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,gdzputina.ru,0,0,4,0,0,0,2,0,0,0,4,0,0,0,0
7,hotnews.ro,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,worldoftanks.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ck101.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,melkana.com,1,0,3,0,1,0,3,0,0,0,0,0,2,0,0
7,ni.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1fichier.com,0,0,1,0,4,5,0,0,0,0,0,0,0,0,5
7,superanimes.site,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,8maple.ru,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,wunderground.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,flickr.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,pornorussia.tv,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,usaa.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,podio.com,0,0,2,0,6,0,1,0,1,0,0,0,0,0,0
7,justjared.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,setlist.fm,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,ntdtv.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,suamusica.com.br,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,fonts.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,indiamart.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,aktuality.sk,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,handelsblatt.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,eater.com,0,0,1,0,2,0,2,0,4,0,0,0,1,0,0
7,kundelik.kz,0,0,0,0,3,0,0,0,6,0,1,0,0,0,0
7,elkhamis.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,tatasky.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,svscomics.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,latimes.com,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
7,roke.tv,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0
7,tubexclips.com,2,0,1,0,2,0,3,0,2,0,0,0,0,0,0
7,g-fox.cn,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,docker.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pku.edu.cn,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,liqu.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,abola.pt,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,seatgeek.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zee5.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thewhizmarketing.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,tvtropes.org,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,cloob.com,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
7,myshopify.com,0,0,0,0,1,0,2,0,3,0,4,0,0,0,0
7,larepublica.pe,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,academia.edu,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,dezeen.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yoo7.com,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0
7,ctrip.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,uzone.id,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,standard.co.uk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jplovetv.com,5,0,2,0,0,0,1,0,0,0,1,0,1,0,0
7,ameritrade.com,5,0,1,0,0,0,1,0,0,0,1,0,2,0,0
7,chase.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,58pic.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ivoox.com,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0
7,priceprice.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,tradedoubler.com,0,0,0,0,0,0,1,0,3,0,5,0,1,0,0
7,decolar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lidl.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,kaist.ac.kr,1,0,3,0,2,2,0,0,0,0,1,0,1,0,2
7,gopro.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gome.com.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rateyourmusic.com,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0
7,longdo.com,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0
7,elvenar.com,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0
7,mercadopago.com,0,0,0,0,3,0,2,0,5,0,0,0,0,0,0
7,wes.org,5,0,1,0,0,0,0,0,0,0,0,0,4,0,0
7,open.ac.uk,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,cian.ru,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,iteye.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,ets.org,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
7,haber3.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,abema.tv,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,extreme-d0wn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,schwab.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,kadu.ru,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,monstercrawler.com,0,0,2,0,3,0,0,0,2,0,3,0,0,0,0
7,12371.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,prepinsta.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,getchu.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,image-line.com,0,0,1,0,7,0,0,0,2,0,0,0,0,0,0
7,bolalob.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,goglogo.com,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0
7,vesti.bg,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pushnice.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,megashara.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bigbasket.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,droom.in,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nelnet.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,jbhifi.com.au,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,t-mobile.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,chess.com,0,0,1,0,1,0,0,0,3,0,5,0,0,0,0
7,jameda.de,1,0,0,0,0,0,1,0,0,0,2,0,6,0,0
7,persiantools.com,0,0,1,0,3,0,1,0,4,0,0,0,1,0,0
7,ameba.jp,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,staples.com,0,0,0,0,4,0,0,0,2,0,4,0,0,0,0
7,king.com,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7,3bmeteo.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,craigslist.org,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
7,roosterteeth.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,cardgames.io,0,0,3,7,0,0,0,0,0,0,0,0,0,0,7
7,motherless.com,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,i.ua,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mlive.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,simfileshare.net,0,0,2,0,3,0,0,0,3,0,2,0,0,0,0
7,kbstar.com,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
7,rockstargames.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,dribbble.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,jut.su,0,0,0,0,1,0,1,0,0,0,5,0,3,0,0
7,adbtc.top,2,0,5,0,2,0,1,0,0,0,0,0,0,0,0
7,qcloud.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,110.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,webdunia.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,mangago.me,0,0,0,7,0,3,0,0,0,0,0,0,0,0,10
7,dropmefiles.com,0,0,2,0,1,0,1,0,2,0,2,0,2,0,0
7,entekhab.ir,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0
7,gazeta.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,myjobmag.com,0,0,2,0,4,0,1,0,2,0,0,0,1,0,0
7,ero-advertising.com,0,0,1,0,1,0,1,0,1,0,6,0,0,0,0
